Date,RPGDP,USRGDP,USRGDPUQ,USOGAP,USGDP,USMGDP,USCBBBEY,USCBBBBR,REAL10YTR,10YTR,2YTR,3YTR,3MTRNK,M1MS,VM1MSUS,TWUSDIB,USRPCE,USRDPI,USCIPI,USNHPUM,USTNP,USICUI,USMAWH,USPMI,SPECCDCI,SP500CAP,SP500D,SP500NM,SP500YD,VIX,S10Y3MTS,USCBBBBR,TEDS,USIR,IMRISKPR,IMEQPR5YR,IMEQPR5YDIF,CURVYCURV,GZSPREAD,EXCBONDPR,NBER
31/03/2009,13660100,14375000,-0.035,0.052334902,14383900,13891.5522,0.0943,0.0672,0.030936,0.0271,0.0081,0.0115,0.0021,1572300,9.108,111.3735,9822.1,10916.6,-0.014912,45.4,132041,665000,38.6,36.6,0.052963,13.3191,27.25,757.13,0.035991177,44.14,0.025,0.0672,98.188,-0.003836,-0.031337744,0.030413249,0.061750993,-0.0224,622.84,224.02,1
30/04/2009,13660100,14375000,-0.035,0.052334902,14383900,13866.9335,0.0877,0.0561,0.038969,0.0316,0.0091,0.0138,0.0014,1597800,9.108,108.9806,9806.6,10976.4,-0.007795,47.8,131381,620000,38.6,39.9,0.052784,14.9767,26.6967,848.15,0.03147639,36.5,0.0302,0.0561,87.625,-0.007369,-0.043818115,0.029037753,0.072855869,-0.0272,531.72,192.17,1
31/05/2009,13660100,14375000,-0.035,0.052334902,14383900,13882.9321,0.0783,0.0437,0.047514,0.0347,0.0092,0.0142,0.0014,1620900,9.108,104.1882,9811.4,11147.2,-0.010578,49.5,130995,607000,38.5,41.9,0.055053,15.9908,26.1433,902.41,0.028970534,28.92,0.0333,0.0437,51.625,-0.012814,-0.05491567,0.027357903,0.082273572,-0.0305,473.67,106.88,1
30/06/2009,13719200,14355600,-0.041,0.046387544,14340400,13906.3343,0.0721,0.0368,0.049568,0.0353,0.0111,0.0164,0.0019,1653500,8.823,105.3533,9801.1,10958,-0.00378,61.3,130493,594000,38.7,44.7,0.054624,16.3785,25.59,926.12,0.027631408,26.35,0.0334,0.0368,40.5,-0.014268,-0.06444756,0.025514934,0.089962494,-0.0295,410.25,66.84,1
31/07/2009,13719200,14355600,-0.041,0.046387544,14340400,13886.2191,0.0654,0.0302,0.056172,0.0352,0.0113,0.0162,0.0018,1656000,8.823,103.1759,9833.3,10919.5,0.009972,56.1,130193,587000,38.9,49,0.052427,16.6888,25.0267,935.82,0.02674307,25.92,0.0334,0.0302,29.938,-0.020972,-0.072063256,0.023561556,0.095624812,-0.0288,348.93,9.77,0
31/08/2009,13719200,14355600,-0.041,0.046387544,14340400,13985.725,0.0611,0.0271,0.048843,0.034,0.0097,0.0149,0.0015,1641200,8.823,103.519,9933.4,10892.4,0.009537,54,129962,564000,39.2,51.4,0.047762,18.0877,24.4633,1009.73,0.024227566,26.01,0.0325,0.0271,19.75,-0.014843,-0.06695363,0.021680973,0.088634603,-0.0295,328.22,-16.02,0
30/09/2009,13774800,14402500,-0.033,0.04556872,14384100,13984.6559,0.0577,0.0246,0.045962,0.0331,0.0095,0.0145,0.0014,1659900,8.672,101.8751,9830.9,10907.1,0.007324,52.9,129726,554000,39.1,53.2,0.046412,18.8252,23.9,1044.55,0.022880666,25.61,0.0317,0.0246,14.688,-0.012862,-0.057120975,0.020126396,0.077247371,-0.0286,293.53,-12.43,0
31/10/2009,13774800,14402500,-0.033,0.04556872,14384100,14164.948,0.0564,0.022,0.035928,0.0341,0.009,0.0143,0.0005,1684900,8.672,101.348,9849.5,10862.6,0.00359,47.9,129505,522000,39.2,55.8,0.04749,19.3511,23.4033,1067.66,0.021920181,30.69,0.0336,0.022,23.063,-0.001828,-0.047769933,0.01860057,0.066370503,-0.0304,282.48,-30.88,0
30/11/2009,13774800,14402500,-0.033,0.04556872,14384100,14155.0187,0.054,0.0219,0.013717,0.0321,0.0067,0.0112,0.0006,1695500,8.672,99.9751,9848.1,10888,0.003856,42.1,129450,475000,39.6,54.7,0.047289,19.8057,22.9067,1088.07,0.021052598,24.51,0.0315,0.0219,19.656,0.018383,-0.025984899,0.017445051,0.04342995,-0.0299,281.96,-14.68,0
31/12/2009,13827500,14541900,-0.002,0.05166516,14566500,14080.8333,0.0558,0.0173,0.011287,0.0385,0.0114,0.017,0.0006,1696500,8.631,101.5981,9896.8,10925.7,0.003344,49.2,129320,468000,39.7,56.4,0.047774,20.3151,22.41,1110.38,0.02018228,21.68,0.0379,0.0173,19.063,0.027213,0.007403037,0.016928213,0.009525175,-0.0327,239.51,-59.85,0
31/01/2010,13827500,14541900,-0.002,0.05166516,14566500,14209.1053,0.0515,0.0154,0.010043,0.0363,0.0082,0.0138,0.0008,1678500,8.631,102.8348,9881.7,10906.7,0.012194,40.4,129279,496000,39.9,56.7,0.045744,20.5205,22.2433,1123.58,0.01979681,24.62,0.0355,0.0154,16.906,0.026257,0.008232982,0.016448705,0.008215723,-0.0337,239.19,-26.4,0
28/02/2010,13827500,14541900,-0.002,0.05166516,14566500,14251.5098,0.0516,0.0148,0.014667,0.0361,0.0081,0.0136,0.0013,1703600,8.631,102.6392,9911.3,10887.5,0.00265,45.3,129244,488000,39.6,55.8,0.043945,19.9133,22.0767,1089.16,0.020269474,19.5,0.0348,0.0148,12.169,0.021433,0.003995502,0.015929445,0.011933943,-0.0335,241.82,-4.32,0
31/03/2010,13877000,14604800,0.016,0.052446494,14681100,14350.2849,0.0513,0.0129,0.01526,0.0384,0.0102,0.016,0.0016,1707600,8.645,101.9354,9960.1,10912,0.007584,64.1,129433,459000,40,59.3,0.041008,20.997,21.91,1152.05,0.019018272,17.59,0.0368,0.0129,13.15,0.02314,0.020509688,0.015595023,-0.004914665,-0.034,221.56,-16.75,0
30/04/2010,13877000,14604800,0.016,0.052446494,14681100,14398.5154,0.0492,0.0123,0.014536,0.0369,0.0097,0.0151,0.0016,1691100,8.645,101.863,9972.7,10993.2,0.003944,58.9,129672,449000,40.2,59,0.038534,21.7969,21.9533,1197.32,0.018335366,22.05,0.0353,0.0123,18.656,0.022364,0.020509344,0.015139321,-0.005370023,-0.0326,209.96,-30.24,0
31/05/2010,13877000,14604800,0.016,0.052446494,14681100,14395.1805,0.0516,0.0182,0.01289,0.0331,0.0076,0.0126,0.0016,1704700,8.645,105.3493,10001.3,11067,0.0156,51.1,130188,458000,40.4,58.8,0.036052,20.4726,21.9967,1125.06,0.019551579,32.07,0.0315,0.0182,37.625,0.02021,0.023375864,0.014816677,-0.008559188,-0.0305,255.23,-23.88,0
30/06/2010,13925700,14745900,0.027,0.058898296,14888600,14446.804,0.0498,0.0201,0.019167,0.0297,0.0061,0.01,0.0018,1739900,8.714,105.0679,10021.2,11071.3,0.002268,59.2,130021,464000,40.2,56,0.034433,19.7348,22.04,1083.36,0.020344115,34.54,0.0279,0.0201,35.394,0.010533,0.028946476,0.014659794,-0.014286681,-0.0275,267.94,-9.66,0
31/07/2010,13925700,14745900,0.027,0.058898296,14888600,14536.1958,0.0467,0.0169,0.017048,0.0294,0.0055,0.0084,0.0015,1728100,8.714,102.2302,10027.4,11080.5,0.006302,51.6,129963,476000,40.2,55.7,0.034201,19.6614,22.1467,1079.8,0.020510002,23.5,0.0279,0.0169,30.375,0.012352,0.031275952,0.01449262,-0.016783332,-0.0268,252.15,9.38,0
31/08/2010,13925700,14745900,0.027,0.058898296,14888600,14550.4426,0.0443,0.0196,0.013219,0.0247,0.0047,0.0072,0.0014,1754300,8.714,103.6124,10074.8,11114.7,0.002842,53.7,129912,467000,40.3,57.4,0.033161,19.763,22.2533,1087.28,0.020466945,26.05,0.0233,0.0196,15.563,0.011481,0.035041878,0.014262421,-0.020779457,-0.0225,266.96,-49.96,0
30/09/2010,13974400,14845500,0.031,0.062335413,15057700,14641.3617,0.0433,0.018,0.013863,0.0253,0.0042,0.0064,0.0016,1769100,8.638,100.0708,10087.1,11101.2,0.002635,48.5,129885,459000,40.4,56.4,0.0314,20.3739,22.36,1122.08,0.019927278,23.7,0.0237,0.018,13,0.011437,0.037916997,0.013970787,-0.02394621,-0.0233,251.17,-11.67,0
31/10/2010,13974400,14845500,0.031,0.062335413,15057700,14714.9585,0.0426,0.0159,0.014578,0.0263,0.0034,0.0051,0.0012,1788100,8.638,98.773,10136.8,11128.3,-0.003101,43.5,130105,453000,40.4,57,0.030269,21.2323,22.4833,1171.58,0.01919058,21.2,0.0251,0.0159,16.594,0.011722,0.036439414,0.013737679,-0.022701734,-0.0246,239.2,-5.11,0
30/11/2010,13974400,14845500,0.031,0.062335413,15057700,14685.7243,0.0446,0.0165,0.016668,0.0281,0.0045,0.0072,0.0017,1844500,8.638,100.9581,10175.2,11160.8,0.001978,40.9,130226,432000,40.3,58,0.0313,21.6928,22.6067,1198.89,0.018856359,23.54,0.0264,0.0165,13.031,0.011432,0.033995154,0.013610383,-0.020384772,-0.0263,238.5,-19.32,0
31/12/2010,14024200,14939000,0.027,0.065230102,15230200,14807.0173,0.0472,0.0142,0.018043,0.033,0.0061,0.0102,0.0012,1860000,8.374,99.17,10186.4,11239,0.008479,47.6,130346,404000,40.4,57.3,0.0301,22.3882,22.73,1241.53,0.018308055,17.75,0.0318,0.0142,18.281,0.014957,0.0280406,0.013427549,-0.01461305,-0.031,220.87,-45.49,0
31/01/2011,14024200,14939000,0.027,0.065230102,15230200,14715.7948,0.0467,0.0125,0.017882,0.0342,0.0058,0.0098,0.0015,1871400,8.374,98.3301,10201.2,11297.4,0.000249,36.3,130464,420000,40.3,59.2,0.029,22.9699,22.9633,1282.62,0.017903432,19.53,0.0327,0.0125,15.438,0.016318,0.027804861,0.013168908,-0.014635953,-0.0324,210.63,2.71,0
28/02/2011,14024200,14939000,0.027,0.065230102,15230200,14739.8457,0.0465,0.0123,0.013124,0.0342,0.0069,0.0118,0.0015,1896500,8.374,97.4949,10210,11329,-0.005517,37.7,130660,385000,40.4,59.6,0.0254,23.4813,23.1967,1321.12,0.01755836,18.35,0.0327,0.0123,15.95,0.021076,0.032288487,0.013050973,-0.019237514,-0.0322,198.63,-25.53,0
31/03/2011,14078900,14881300,0.019,0.056993089,15238400,14989.0595,0.0467,0.012,0.007884,0.0347,0.008,0.0129,0.0009,1895900,8.13,96.666,10240.2,11312.4,0.009966,54.4,130865,399000,40.5,59.3,0.0243,22.891,23.43,1304.49,0.017961042,17.74,0.0338,0.012,21.3,0.026816,0.029909097,0.012952514,-0.016956582,-0.0316,194.73,-29.37,0
30/04/2011,14078900,14881300,0.019,0.056993089,15238400,15040.0287,0.0446,0.0111,0.001564,0.0332,0.0061,0.0101,0.0004,1898600,8.13,94.1407,10235.2,11282.8,-0.004707,50.7,131169,468000,40.4,59.4,0.023,23.1356,23.7333,1331.51,0.01782435,14.75,0.0328,0.0111,23.3,0.031636,0.036173618,0.012961461,-0.023212157,-0.0311,194.56,-25.62,0
31/05/2011,14078900,14881300,0.019,0.056993089,15238400,15040.982,0.0429,0.0124,-0.005186,0.0305,0.0045,0.0079,0.0006,1949000,8.13,95.21,10229.5,11277.1,0.003173,57.3,131284,418000,40.5,53.5,0.0223,23.0512,24.0367,1338.31,0.017960487,15.45,0.0299,0.0124,19.288,0.035686,0.043140853,0.012983481,-0.030157371,-0.0294,203.83,-13.57,0
30/06/2011,14136300,14989600,0.017,0.06036233,15460900,14929.7893,0.0447,0.0129,-0.003788,0.0318,0.0045,0.0081,0.0003,1949900,8.03,95.0081,10248.3,11325.8,0.002353,63.8,131493,421000,40.4,55.8,0.0214,22.0929,24.34,1287.29,0.018907938,16.52,0.0315,0.0129,21.575,0.035588,0.040701708,0.012982406,-0.027719302,-0.0309,212.1,-0.28,0
31/07/2011,14136300,14989600,0.017,0.06036233,15460900,15126.5815,0.0417,0.0133,-0.008087,0.0282,0.0036,0.0055,0.001,1998900,8.03,93.9994,10277.2,11371.2,0.0064,52.6,131571,406000,40.3,52.3,0.0206,22.6029,24.62,1325.19,0.018578468,25.25,0.0272,0.0133,15.55,0.036287,0.044666919,0.01304898,-0.031617939,-0.0265,218.27,-8.22,0
31/08/2011,14136300,14989600,0.017,0.06036233,15460900,15693.9222,0.0432,0.0209,-0.015412,0.0223,0.002,0.0033,0.0002,2120200,8.03,94.9802,10271.6,11363.5,0.004876,62.6,131703,409000,40.4,53.2,0.0204,20.0428,24.9,1185.31,0.021007163,31.62,0.0221,0.0209,30.722,0.037712,0.054581974,0.013298569,-0.041283406,-0.0216,277.37,-27.14,0
30/09/2011,14195400,15021100,0.012,0.05816673,15587100,15580.2452,0.046,0.0268,-0.019484,0.0192,0.0025,0.0042,0.0002,2128300,7.498,100.334,10297.9,11330.8,0.001021,53.2,131928,406000,40.4,53.2,0.021,19.6912,25.18,1173.88,0.021450233,42.96,0.019,0.0268,35.433,0.038684,0.054031374,0.013944079,-0.040087295,-0.0184,305.83,20.82,0
31/10/2011,14195400,15021100,0.012,0.05816673,15587100,15872.7251,0.0438,0.0221,-0.013552,0.0217,0.0025,0.0041,0.0001,2136100,7.498,97.5026,10326.8,11340.8,0.005149,52,132094,399000,40.6,51.5,0.0215,20.1488,25.5967,1207.22,0.021203012,29.96,0.0216,0.0221,41.944,0.035252,0.047765866,0.014615998,-0.033149868,-0.0208,276.43,-32.4,0
30/11/2011,14195400,15021100,0.012,0.05816673,15587100,15791.7457,0.0467,0.0259,-0.013144,0.0208,0.0025,0.0041,0.0001,2180600,7.498,99.768,10313.3,11329.3,0.001103,51.9,132268,397000,40.5,52.3,0.0222,20.3382,26.0133,1226.42,0.02121076,27.72,0.0207,0.0259,51.889,0.033944,0.047337907,0.015144725,-0.032193182,-0.0199,294.2,32.6,0
31/12/2011,14255900,15190300,0.017,0.065544792,15785300,15791.6287,0.0455,0.0258,-0.010724,0.0189,0.0025,0.0036,0.0002,2161800,7.303,100.6443,10310.2,11416,0.003873,51.6,132498,376000,40.6,52.9,0.0224,20.5165,26.43,1243.32,0.021257601,22.86,0.0187,0.0258,56.1,0.029624,0.04998342,0.015631933,-0.034351488,-0.0175,284.27,6.89,0
31/01/2012,14255900,15190300,0.017,0.065544792,15785300,15918.4032,0.042,0.0237,-0.010952,0.0183,0.0022,0.003,0.0006,2205800,7.303,98.7045,10354.4,11495.2,0.008564,47.8,133188,372000,40.9,52.8,0.0216,21.2058,26.7367,1300.58,0.02055752,19.07,0.0177,0.0237,48.235,0.029252,0.04947057,0.01620868,-0.03326189,-0.0169,271.64,-1.75,0
29/02/2012,14255900,15190300,0.017,0.065544792,15785300,16142.1156,0.0404,0.0206,-0.008911,0.0198,0.003,0.0043,0.0008,2212000,7.303,97.9282,10398,11559,0.003749,53.5,133414,364000,40.8,52.4,0.0209,21.79,27.0433,1352.49,0.019995194,17.8,0.019,0.0206,40.425,0.028711,0.046829954,0.016640733,-0.030189221,-0.0181,245.92,-11.3,0
31/03/2012,14317400,15291000,0.028,0.068001173,15973900,16064.2841,0.0412,0.0185,-0.004214,0.0223,0.0033,0.0051,0.0007,2225900,7.215,98.6681,10384.7,11589,-0.003822,69.5,133657,357000,40.7,53,0.0196,22.0465,27.35,1389.24,0.019687023,14.88,0.0216,0.0185,39.815,0.026514,0.052988857,0.017321679,-0.035667178,-0.0208,239.24,-53.72,0
30/04/2012,14317400,15291000,0.028,0.068001173,15973900,16121.6611,0.04,0.0205,-0.003527,0.0195,0.0027,0.0038,0.001,2250600,7.215,98.5209,10399.5,11620,0.008228,64.1,133753,372000,40.8,53.7,0.0186,21.772,27.6733,1386.43,0.019960113,17.04,0.0185,0.0205,36.585,0.023027,0.052518487,0.018035723,-0.034482765,-0.0179,249.78,-35.81,0
31/05/2012,14317400,15291000,0.028,0.068001173,15973900,16153.343,0.0405,0.0246,-0.001143,0.0159,0.0027,0.0035,0.0007,2249400,7.215,102.9683,10400.2,11632.1,0.003261,77.7,133863,381000,40.6,53.2,0.0162,20.9345,27.9967,1341.27,0.020873277,23.83,0.0152,0.0246,39.685,0.017043,0.050966433,0.018755987,-0.032210445,-0.014,276.39,-36.78,0
30/06/2012,14379300,15362400,0.025,0.068369114,16121900,16134.7363,0.0403,0.0232,6E-05,0.0167,0.0033,0.0041,0.0009,2258200,7.159,101.1837,10390.3,11657.8,0.00051,75.9,133951,371000,40.7,51,0.0152,20.5407,28.32,1323.48,0.021398132,17.52,0.0158,0.0232,37.06,0.01664,0.047238052,0.019349633,-0.027888419,-0.0142,271.81,-5.54,0
31/07/2012,14379300,15362400,0.025,0.068369114,16121900,16276.0953,0.0369,0.0218,0.001015,0.0151,0.0023,0.003,0.0011,2304100,7.159,101.075,10422.2,11626.4,0.005602,74.1,134111,372000,40.8,50.6,0.0151,20.9925,28.7433,1359.78,0.021138199,18.4,0.014,0.0218,33.26,0.014085,0.045956829,0.019934265,-0.026022563,-0.0135,255.98,-24.29,0
31/08/2012,14379300,15362400,0.025,0.068369114,16121900,16204.7053,0.0362,0.0205,-0.001224,0.0157,0.0022,0.003,0.0009,2341000,7.159,100.4287,10405.9,11605.6,-0.006054,80,134261,377000,40.5,51.1,0.015,21.4038,29.1667,1403.45,0.020782144,17.25,0.0148,0.0205,32.825,0.016924,0.047886208,0.020560061,-0.027326146,-0.0143,249.04,-44.88,0
30/09/2012,14441900,15380800,0.024,0.065012221,16227900,16325.8993,0.0348,0.0182,-0.003413,0.0165,0.0023,0.0031,0.001,2374800,6.916,99.0314,10444.3,11660.2,0.0028,73.7,134422,376000,40.6,52.2,0.0146,21.7777,29.59,1443.42,0.020499924,15.23,0.0155,0.0182,25.85,0.019913,0.048822934,0.020980649,-0.027842285,-0.015,236.17,-34.77,0
31/10/2012,14441900,15380800,0.024,0.065012221,16227900,16281.9752,0.0332,0.016,-0.004423,0.0172,0.003,0.0038,0.0011,2427400,6.916,99.2813,10426.9,11729.1,-0.000774,77.5,134647,365000,40.5,51.2,0.0155,21.5723,30.1433,1437.82,0.020964585,17.68,0.0161,0.016,20.275,0.021623,0.050354932,0.021281737,-0.029073195,-0.015,220.41,-34.87,0
30/11/2012,14441900,15380800,0.024,0.065012221,16227900,16297.6354,0.0334,0.0172,-0.001441,0.0162,0.0025,0.0034,0.0008,2408700,6.916,99.2105,10454.3,11884.7,0.009748,68.7,134850,390000,40.7,49.5,0.0164,20.8941,30.6967,1394.51,0.022012535,15.26,0.0154,0.0172,23.05,0.017641,0.048379479,0.021314777,-0.027064701,-0.0146,230.24,-20.29,0
31/12/2012,14505400,15384300,0.013,0.060591228,16297300,16417.8899,0.0333,0.0155,0.00039,0.0178,0.0025,0.0036,0.0005,2458600,6.691,99.2112,10478.5,12194.8,0.000991,67.2,135064,361000,40.8,50.4,0.0172,21.2345,31.25,1422.29,0.021971609,22.14,0.0173,0.0155,25.6,0.01741,0.035254739,0.021247437,-0.014007302,-0.0164,220.75,-29.74,0
31/01/2013,14505400,15384300,0.013,0.060591228,16297300,16516.806,0.0342,0.014,0.004251,0.0202,0.0027,0.0042,0.0007,2463700,6.691,98.9438,10504.9,11411.4,0.000522,63.7,135293,365000,40.85,52.3,0.0163,21.8967,31.5367,1480.4,0.021302824,14.43,0.0195,0.014,22.8,0.015949,0.030672936,0.020981635,-0.009691301,-0.019,209.33,-18.26,0
28/02/2013,14505400,15384300,0.013,0.060591228,16297300,16456.1855,0.0336,0.0147,-0.000879,0.0189,0.0025,0.0036,0.0011,2462800,6.691,100.5121,10519.2,11431,0.006457,67.8,135607,336000,40.9,53.1,0.0155,22.0489,31.8233,1512.31,0.021042842,15,0.0178,0.0147,17.71,0.019779,0.035617016,0.02080927,-0.014807745,-0.0175,212.77,-13.59,0
31/03/2013,14568900,15491900,0.013,0.063354131,16475400,16534.2079,0.0337,0.0147,0.003961,0.0187,0.0025,0.0036,0.0007,2482900,6.672,100.5811,10530.5,11451.3,0.004485,77.7,135722,374000,40.8,51.5,0.015,22.4154,32.11,1550.83,0.020705042,12.7,0.018,0.0147,21.26,0.014739,0.030322346,0.020666216,-0.00965613,-0.0173,210.9,-19.24,0
30/04/2013,14568900,15491900,0.013,0.063354131,16475400,16578.1819,0.0321,0.0151,0.006369,0.017,0.0022,0.0032,0.0005,2530100,6.672,99.6605,10530.1,11461.4,-0.001777,92.8,135909,329000,40.7,50,0.0142,22.5918,32.4967,1570.7,0.02068931,13.52,0.0165,0.0151,22.31,0.010631,0.027812079,0.020555206,-0.007256873,-0.0158,205.02,-23.19,0
31/05/2013,14568900,15491900,0.013,0.063354131,16475400,16545.2756,0.0354,0.0138,0.00798,0.0216,0.003,0.0052,0.0004,2529100,6.672,101.9022,10556.2,11517.8,0.001057,97.2,136128,353000,40.7,50,0.0142,23.4079,32.8833,1639.84,0.020052749,16.3,0.0212,0.0138,23.525,0.01362,0.025610104,0.02042202,-0.005188084,-0.0208,196.69,-61.27,0
30/06/2013,14633200,15521600,0.01,0.060711259,16541400,16635.0714,0.0406,0.0152,0.007656,0.0252,0.0036,0.0066,0.0004,2510400,6.573,102.62,10576.5,11540.4,0.022591,85.7,136255,340000,40.8,52.5,0.0134,22.9215,33.27,1618.77,0.020552642,16.86,0.0248,0.0152,23.31,0.017544,0.02346635,0.020130156,-0.003336194,-0.0246,214.77,-46.95,0
31/07/2013,14633200,15521600,0.01,0.060711259,16541400,16648.9562,0.0397,0.0137,0.006393,0.026,0.0031,0.0061,0.0004,2548800,6.573,101.9209,10584.6,11538.3,-0.003872,90.2,136419,333000,40.7,54.9,0.0135,23.4885,33.6467,1668.68,0.020163662,13.45,0.0256,0.0137,22.56,0.019607,0.024371601,0.019728911,-0.00464269,-0.0259,201.19,-3.21,0
31/08/2013,14633200,15521600,0.01,0.060711259,16541400,16725.0536,0.0412,0.0137,0.012616,0.0278,0.0039,0.0079,0.0003,2565100,6.573,103.1194,10582,11570.2,0.00766,87.1,136675,326000,40.9,56.3,0.0134,23.3528,34.0233,1670.09,0.020372136,17.01,0.0275,0.0137,22.95,0.015184,0.018272281,0.019245238,0.000972957,-0.0279,198.38,-15.14,0
30/09/2013,14698800,15641300,0.017,0.064120881,16749300,16808.4924,0.0403,0.0139,0.014551,0.0264,0.0033,0.0063,0.0002,2601000,6.544,101.3982,10630,11599.4,0.0058,83.1,136825,320000,40.9,56,0.0138,23.4384,34.4,1687.17,0.020389172,16.6,0.0262,0.0139,22.885,0.011849,0.023430487,0.01909122,-0.004339266,-0.0261,203.83,-16.24,0
31/10/2013,14698800,15641300,0.017,0.064120881,16749300,16856.1205,0.0382,0.0125,0.016064,0.0257,0.0031,0.0057,0.0004,2626800,6.544,101.1145,10651,11559.1,0.000169,92.5,137050,348000,40.9,56.6,0.0138,23.8308,34.5967,1720.03,0.02011401,13.75,0.0253,0.0125,20.2,0.009636,0.021589061,0.01904998,-0.002539081,-0.0252,195.08,-3.76,0
30/11/2013,14698800,15641300,0.017,0.064120881,16749300,17011.5646,0.0388,0.0111,0.015129,0.0275,0.0028,0.0056,0.0006,2629700,6.544,102.1404,10702.5,11595,0.002561,73.5,137367,317000,41,57,0.0137,24.638,34.7933,1783.54,0.019508001,13.7,0.0269,0.0111,17.91,0.012371,0.021956073,0.019233121,-0.002722952,-0.0275,189.89,1.59,0
31/12/2013,14765800,15793900,0.027,0.069627111,16999900,17005.115,0.0394,0.009,0.015383,0.0304,0.0038,0.0078,0.0007,2641400,6.447,102.1025,10717.6,11602.8,0.002649,77.8,137476,335000,41,56.5,0.0135,24.8578,34.99,1807.78,0.019355231,13.72,0.0297,0.009,17.61,0.015017,0.031793328,0.020064877,-0.011728451,-0.0306,176.4,-9.83,0
31/01/2014,14765800,15793900,0.027,0.069627111,16999900,16906.9017,0.0376,0.0109,0.010911,0.0267,0.0034,0.0069,0.0002,2691200,6.447,103.7456,10662.3,11646.4,-0.001785,68.6,137574,344000,40.7,51.3,0.0134,24.8556,35.4033,1822.36,0.019427171,18.41,0.0265,0.0109,21.66,0.015789,0.036355722,0.021086454,-0.015269269,-0.0268,180.28,-31.25,0
28/02/2014,14765800,15793900,0.027,0.069627111,16999900,16976.8647,0.0364,0.0098,0.015337,0.0266,0.0033,0.0069,0.0005,2698500,6.447,103.0594,10732.2,11704.9,0.007798,72.3,137742,333000,40.7,53.2,0.013,24.5909,35.8167,1817.04,0.019711564,14,0.0261,0.0098,18.565,0.011263,0.032134782,0.02199548,-0.010139301,-0.0269,170.54,-20.1,0
31/03/2014,14835300,15747000,0.016,0.061454773,17025200,17069.1336,0.0371,0.0098,0.012178,0.0273,0.0044,0.009,0.0005,2758900,6.266,102.9768,10779.6,11745,0.002714,86.3,138014,330000,41,53.7,0.012,24.956,36.23,1863.52,0.019441702,13.88,0.0268,0.0098,18.06,0.015122,0.02387347,0.022915667,-0.000957803,-0.0275,165.65,-26.67,0
30/04/2014,14835300,15747000,0.016,0.061454773,17025200,17173.7789,0.036,0.0093,0.007171,0.0267,0.0042,0.0087,0.0003,2789300,6.266,102.6843,10804.7,11758.1,0.001454,99.1,138324,341000,40.9,54.9,0.0111,24.7863,36.6133,1864.26,0.019639589,13.41,0.0264,0.0093,19.335,0.019529,0.029172501,0.024132178,-0.005040323,-0.027,158.16,-37.25,0
31/05/2014,14835300,15747000,0.016,0.061454773,17025200,17283.8575,0.034,0.0089,0.003529,0.0248,0.0037,0.0079,0.0004,2791300,6.266,102.5016,10813.5,11776.7,0.003964,93.8,138537,314000,41.1,55.4,0.0104,24.9433,36.9967,1889.77,0.019577356,11.4,0.0244,0.0089,18.74,0.021271,0.032784686,0.02559385,-0.007190836,-0.0253,157.94,-40.07,0
30/06/2014,14906800,15900800,0.024,0.066680978,17285600,17352.3636,0.0342,0.0089,0.004577,0.0253,0.0047,0.0088,0.0004,2826100,6.184,101.9153,10851.8,11932.1,0.004474,95.7,138843,311000,41.1,55.3,0.0102,25.558,37.38,1947.09,0.01919788,11.57,0.0249,0.0089,19.07,0.020723,0.039489015,0.027326126,-0.012162888,-0.0247,156.06,-32.22,0
31/07/2014,14906800,15900800,0.024,0.066680978,17285600,17428.3454,0.0353,0.0095,0.005877,0.0258,0.0053,0.0102,0.0003,2838600,6.184,103.1277,10859.2,11955.2,0.000809,97.1,139075,303000,40.9,57.1,0.0101,25.8176,37.75,1973.1,0.01913233,16.95,0.0255,0.0095,20.91,0.019923,0.038104827,0.029162261,-0.008942566,-0.0254,159.95,-34.39,0
31/08/2014,14906800,15900800,0.024,0.066680978,17285600,17563.198,0.034,0.0103,0.006504,0.0235,0.0048,0.0094,0.0003,2804300,6.184,103.3719,10940.3,12009.6,-0.00008,90.3,139293,304000,41,59,0.0103,25.6176,38.12,1961.53,0.019433809,11.98,0.0232,0.0103,20.36,0.016996,0.037734445,0.030907062,-0.006827382,-0.0233,159.15,-36.11,0
30/09/2014,14980200,16094500,0.029,0.074384855,17569400,17574.7565,0.0363,0.0111,0.008621,0.0252,0.0058,0.0107,0.0002,2879500,6.191,106.0525,10939.1,12026.7,0.003575,92.7,139579,292000,40.9,56.6,0.0104,25.9184,38.49,1993.23,0.019310366,16.31,0.025,0.0111,21.51,0.016579,0.040578797,0.032535392,-0.008043405,-0.0243,171.98,-27.37,0
31/10/2014,14980200,16094500,0.029,0.074384855,17569400,17594.7697,0.0358,0.0123,0.006857,0.0235,0.005,0.0095,0.0001,2879100,6.191,106.6707,11000.2,12080.1,0.000655,98.4,139779,291000,40.9,59,0.0106,25.1627,38.8067,1937.27,0.020031642,14.03,0.0234,0.0123,22.21,0.016643,0.043098615,0.034049868,-0.009048747,-0.023,184.17,-28.76,0
30/11/2014,14980200,16094500,0.029,0.074384855,17569400,17656.9724,0.036,0.0138,0.008576,0.0218,0.0047,0.0088,0.0002,2881600,6.191,108.8321,11049.7,12126.8,0.00987,72.8,140110,299000,41.1,58.7,0.0107,26.6068,39.1233,2044.57,0.019135222,13.33,0.0216,0.0138,21.36,0.013224,0.040374525,0.035155858,-0.005218667,-0.0212,198.28,-3.58,0
